Time,Voltage,Current,SOH
1434.407,3.577038733,-2.01235297,0.883682104
1434.422,3.46156818,-2.011837034,0.706204615
1434.437,3.502626813,-2.013645387,0.764262632
1434.453,3.468200307,-2.010626552,0.711460159
1434.454,3.496448097,-2.013045266,0.748045915
1434.468,3.57445286,-2.01131981,0.88133418
1434.469,3.460768351,-2.013493594,0.703490832
1434.485,3.452516595,-2.01164659,0.695642395
1434.5,3.479524089,-2.013524593,0.727511876
1434.531,3.454900951,-2.011552926,0.698350412
1434.532,3.473837296,-2.008920402,0.719335469
1434.578,3.513023794,-2.010611018,0.777344677
1434.609,3.585131053,-2.011879846,0.899688533
1434.61,3.54439425,-2.013388337,0.826927029
1434.625,3.548143192,-2.012475685,0.829506935
1434.672,3.56938516,-2.007634644,0.873435309
1442.016,3.573046408,-2.014535231,0.883808646
1442.735,3.477598236,-2.01095151,0.727073104
1442.75,3.469488327,-2.01218816,0.716697945
1442.86,3.455711243,-2.012534503,0.700601889
1442.953,3.558118431,-2.015394755,0.855266676
1442.968,3.443525073,-2.012109487,0.687618208
1442.969,3.443431258,-2.01198115,0.684925002
1442.984,3.424438016,-2.010667829,0.669457262
1443.031,3.484370535,-2.012128589,0.734877164
1443.047,3.491470701,-2.013051239,0.745422203
1443.062,3.469625029,-2.012521873,0.716722716
1443.063,3.406680787,-2.011480709,0.653897998
1443.078,3.499966872,-2.010708662,0.758742997
1443.079,3.395686038,-2.015001026,0.643726261
1443.093,3.566502416,-2.015251364,0.870924803
1443.125,3.566110671,-2.010272184,0.868211253
1443.156,3.568562229,-2.01222932,0.875865244
1443.172,3.592493809,-2.012537259,0.917573072
1443.203,3.505457383,-2.013430593,0.7691183
1443.204,3.54933525,-2.011828897,0.83723708
1443.218,3.478246426,-2.013171095,0.726950614
1443.235,3.532810149,-2.006310204,0.811062743
1443.25,3.58169286,-2.011543217,0.891594511
1443.265,3.554381742,-2.012265299,0.84728993
1443.266,3.564338878,-2.012332667,0.868045676
1443.281,3.584645706,-2.012202209,0.904653982
1443.296,3.557164579,-2.015581511,0.850155514
1443.312,3.398028357,-2.014319178,0.646731807
1443.344,3.530791717,-2.014190773,0.80566283
1443.359,3.425185642,-2.012302031,0.669765344
1443.36,3.539879202,-2.01206117,0.821326891
1443.375,3.499928855,-2.014183939,0.758478651
1443.391,3.485915815,-2.013071469,0.7429518
1443.406,3.571520657,-2.010646329,0.878508893
1443.407,3.562875635,-2.012769586,0.863160862
1443.422,3.536764149,-2.012733281,0.816367521
1443.437,3.502828535,-2.011702328,0.763476414
1443.438,3.580666505,-2.011926024,0.894221617
1443.453,3.578288143,-2.013880544,0.891461524
1443.468,3.489628198,-2.011315103,0.742934193
1443.469,3.546228691,-2.011166528,0.831858188
1443.484,3.413025844,-2.009536546,0.659316949
1443.485,3.535185578,-2.010690485,0.813876446
1443.5,3.517419293,-2.013391626,0.787365088
1443.516,3.521563095,-2.011313946,0.80290945
1443.531,3.516347837,-2.012392316,0.781924573
1443.546,3.575444363,-2.012156721,0.886516858
1443.547,3.590771066,-2.014878178,0.915351923
1443.562,3.412780041,-2.01168753,0.65908458
1443.563,3.58879533,-2.013640516,0.901388813
1443.578,3.501502001,-2.012497611,0.763957129
1443.594,3.396569368,-2.013673491,0.644001697
1443.609,3.583442038,-2.012770996,0.928243711
1443.625,3.538040402,-2.011040026,0.818928922
1443.641,3.591421123,-2.010667181,0.906720246
1443.656,3.590065176,-2.014724927,0.917322754
1443.672,3.526413235,-2.012156125,0.800757112
1443.687,3.575414924,-2.011542392,0.881157535
1443.703,3.587743341,-2.014462354,0.923163625
1443.718,3.420034752,-2.013324298,0.662539665
1443.734,3.582502091,-2.012572797,0.896812008
1443.75,3.575610853,-2.012579234,0.883682104
1443.766,3.459764469,-2.01110457,0.706204615
1443.781,3.476262263,-2.010958382,0.724521082
1443.782,3.5934996,-2.015899344,0.907100968
1443.797,3.466475238,-2.012850276,0.711460159
1443.812,3.501162691,-2.011651937,0.764262632
1443.813,3.575077261,-2.013134692,0.886518878
1443.828,3.572747406,-2.014099519,0.88133418
1443.829,3.494758981,-2.012627329,0.748045915
1443.844,3.591171966,-2.013136865,0.901299002
1443.875,3.591447148,-2.009596345,0.912556822
1443.906,3.453174171,-2.013050185,0.698350412
1443.907,3.450834626,-2.014293304,0.695642395
1443.922,3.472584222,-2.013222797,0.719335469
1443.937,3.586881073,-2.01601199,0.901382833
1443.938,3.511586565,-2.01396361,0.777344677
1443.969,3.583657481,-2.011908795,0.899688533
1443.985,3.590211639,-2.013466481,0.90105345
1444,3.542768128,-2.010983069,0.826927029
1444.016,3.568056023,-2.013829854,0.873435309
1444.078,3.589806808,-2.01111339,0.917631264
1444.094,3.592889334,-2.012041354,0.912386927
1444.203,3.589497752,-2.013213359,0.901289751
1444.266,3.592790528,-2.012461776,0.912306634
1444.312,3.588598594,-2.014483115,0.917674597
1444.391,3.596906044,-2.010993906,0.923708656
1444.422,3.590830955,-2.013606928,0.912790752
1444.469,3.592956095,-2.016027599,0.906876079
1444.64,3.595278153,-2.009918832,0.923512998
1444.844,3.592751515,-2.012686635,0.912890374
1444.859,3.588783429,-2.014593957,0.901534157
1444.969,3.585409072,-2.014894088,0.90203852
1445.078,3.592881118,-2.011198452,0.912878396
1445.109,3.588725862,-2.009326837,0.907384597
1445.141,3.594765785,-2.013694979,0.918088711
1452.094,3.476175366,-2.013070839,0.727073104
1452.125,3.467988496,-2.014414256,0.716697945
1452.219,3.454330107,-2.013230959,0.700601889
1452.282,3.556645715,-2.010327707,0.855266676
1452.296,3.441733101,-2.014126797,0.687618208
1452.328,3.443703922,-2.012204121,0.690218338
1452.359,3.441818704,-2.00916861,0.684925002
1452.406,3.43202545,-2.012417691,0.677161024
1452.421,3.468083098,-2.01332271,0.716722716
1452.422,3.482939299,-2.013339642,0.734877164
1452.437,3.498501141,-2.012924349,0.758742997
1452.438,3.404595972,-2.012811478,0.653897998
1452.453,3.490048105,-2.012681649,0.745422203
1452.484,3.56447149,-2.014140756,0.868211253
1452.5,3.567169509,-2.012908165,0.875865244
1452.515,3.589104608,-2.013242728,0.925901276
1452.531,3.564836295,-2.009870995,0.870924803
1452.547,3.397207396,-2.012461496,0.649036753
1452.563,3.531299183,-2.01499743,0.811062743
1452.579,3.517639118,-2.01202954,0.792471536
1452.594,3.547667269,-2.013710237,0.83723708
1452.625,3.583035255,-2.014486415,0.904653982
1452.64,3.520243704,-2.013668714,0.792894499
1452.656,3.552978765,-2.013308598,0.84728993
1452.657,3.580319914,-2.013801104,0.891594511
1452.672,3.56491472,-2.010314562,0.870858626
1452.687,3.4235394,-2.01455717,0.669765344
1452.688,3.538827913,-2.012616408,0.821326891
1452.703,3.505347497,-2.010539209,0.766187782
1452.704,3.529268118,-2.01268107,0.80566283
1452.719,3.42880895,-2.012301926,0.674657499
1452.734,3.494504182,-2.014150638,0.753281948
1452.735,3.484467993,-2.012082907,0.7429518
1452.75,3.569988407,-2.012635881,0.878508893
1452.766,3.574666876,-2.013171098,0.883936056
1452.781,3.558499182,-2.01307224,0.85790327
1452.796,3.488091484,-2.009881452,0.742934193
1452.797,3.50103812,-2.01166046,0.763476414
1452.812,3.535379908,-2.013777885,0.816367521
1452.813,3.579056746,-2.011779956,0.894221617
1452.828,3.544746366,-2.011514435,0.831858188
1452.844,3.576728661,-2.01088841,0.891461524
1452.859,3.527173281,-2.012826397,0.80328157
1452.86,3.524050893,-2.011075048,0.797763195
1452.875,3.533638999,-2.013159802,0.813876446
1452.891,3.519827614,-2.010335974,0.80290945
1452.906,3.589265533,-2.012648653,0.915351923
1452.907,3.458658488,-2.012498462,0.706289397
1452.921,3.410676091,-2.014477431,0.65908458
1452.922,3.514986412,-2.013588674,0.781924573
1452.937,3.586482071,-2.013559084,0.909952055
1452.953,3.432825011,-2.011362966,0.677320851
1452.968,3.536728054,-2.011713629,0.818928922
1452.969,3.500035219,-2.013171859,0.763957129
1453,3.524903249,-2.010276347,0.800757112
1453.015,3.412531428,-2.015117116,0.659233222
1453.016,3.462982694,-2.013072382,0.708677359
1453.031,3.58139491,-2.011195811,0.902304953
1453.047,3.432360118,-2.01292052,0.677351961
1453.062,3.442632389,-2.012033843,0.687696009
1453.078,3.574133307,-2.013725952,0.881157535
1453.079,3.573962013,-2.011216348,0.883682104
1453.093,3.411128812,-2.011910495,0.661936211
1453.094,3.474528886,-2.017540958,0.724521082
1453.109,3.496142736,-2.014782337,0.755948798
1453.125,3.464755097,-2.013241124,0.711460159
1453.14,3.438648089,-2.013018225,0.685256401
1453.141,3.511649865,-2.011870352,0.782450998
1453.156,3.49247801,-2.009926727,0.750772677
1453.187,3.555624512,-2.013234434,0.85300725
1453.188,3.493226913,-2.01271005,0.748045915
1453.203,3.571140127,-2.011754944,0.88133418
1453.219,3.573536234,-2.010404603,0.886518878
1453.234,3.45925411,-2.016223626,0.703799187
1453.266,3.451702876,-2.012110549,0.698350412
1453.282,3.457389737,-2.010420134,0.703490832
1453.296,3.424425037,-2.009992224,0.672094597
1453.297,3.510109949,-2.010764625,0.777344677
1453.313,3.58204043,-2.011244891,0.899688533
1453.329,3.470107994,-2.020737955,0.719335469
1453.344,3.545228012,-2.012145542,0.829506935
1453.36,3.541276314,-2.011197958,0.826927029
1453.375,3.5666069,-2.013041164,0.873435309
1460.5,3.570141723,-2.014001725,0.883808646
1461.454,3.474496896,-2.014638067,0.727073104
1461.485,3.466478437,-2.01260899,0.716697945
1461.61,3.452550415,-2.012489781,0.700601889
1461.688,3.554940399,-2.014534929,0.855266676
1461.703,3.589324989,-2.015711973,0.917573072
1461.718,3.439779946,-2.012576053,0.687618208
1461.75,3.496889127,-2.013102218,0.758742997
1461.765,3.46639817,-2.01167547,0.716722716
1461.781,3.434261161,-2.015245554,0.682391398
1461.797,3.391551302,-2.013007089,0.643726261
1461.812,3.563045633,-2.011214632,0.868211253
1461.813,3.488302422,-2.014204498,0.745422203
1461.828,3.465777857,-2.0124402,0.714032437
1461.859,3.587607747,-2.01260013,0.925901276
1461.875,3.433458011,-2.013198105,0.682367756
1461.89,3.565552442,-2.013230351,0.875865244
1461.906,3.395078105,-2.01649276,0.649036753
1461.907,3.529597361,-2.012532779,0.811062743
1461.922,3.546087397,-2.006869576,0.837284624
1461.953,3.502467268,-2.01064335,0.7691183
1461.954,3.546234485,-2.012591996,0.83723708
1461.984,3.561395936,-2.013374395,0.868045676
1461.985,3.581433375,-2.013549501,0.904653982
1462,3.578860419,-2.014357957,0.891594511
1462.016,3.430471485,-2.014407252,0.680060839
1462.031,3.563277328,-2.012747729,0.870858626
1462.032,3.521152907,-2.015530889,0.795184616
1462.047,3.580485344,-2.012822716,0.928243711
1462.062,3.394037189,-2.014524338,0.646731807
1462.063,3.527801508,-2.011298303,0.80566283
1462.078,3.503873715,-2.013389307,0.766187782
1462.093,3.42177838,-2.012806867,0.669765344
1462.094,3.58699037,-2.010628741,0.917322754
1462.125,3.584427479,-2.014659603,0.906984695
1462.141,3.568445558,-2.013051367,0.878508893
1462.156,3.577372469,-2.01358167,0.894221617
1462.172,3.559524138,-2.014932925,0.863160862
1462.187,3.498388739,-2.011307534,0.761323663
1462.203,3.575241653,-2.010970127,0.891461524
1462.219,3.543202243,-2.011990319,0.831858188
1462.234,3.525772737,-2.012779099,0.80328157
1462.235,3.518162717,-2.011906189,0.80290945
1462.25,3.513254167,-2.009842609,0.781924573
1462.266,3.58832409,-2.011058946,0.91783083
1462.281,3.572540342,-2.012530912,0.886516858
1462.282,3.584668974,-2.012389783,0.923163625
1462.296,3.408643048,-2.013922904,0.65908458
1462.297,3.585038245,-2.01420731,0.909952055
1462.312,3.431207626,-2.011590961,0.677320851
1462.313,3.590447264,-2.012982539,0.907100968
1462.328,3.534993514,-2.013497174,0.818928922
1462.344,3.588145464,-2.013328458,0.901299002
1462.359,3.58770958,-2.01233133,0.915351923
1462.375,3.579827368,-2.011799878,0.902304953
1462.39,3.583547776,-2.015700453,0.901382833
1462.391,3.406819397,-2.011427002,0.656737566
1462.406,3.430921103,-2.011873849,0.677351961
1462.422,3.588631431,-2.012537878,0.912556822
1462.437,3.579382996,-2.010890744,0.896812008
1462.438,3.572342715,-2.012337465,0.883682104
1462.453,3.409528368,-2.011553222,0.661936211
1462.469,3.572385645,-2.01189302,0.881157535
1462.484,3.490749348,-2.014223519,0.750772677
1462.5,3.510244997,-2.012181388,0.782450998
1462.515,3.554074218,-2.011092937,0.85300725
1462.516,3.587380919,-2.012542853,0.90105345
1462.531,3.589157502,-2.011484709,0.912309777
1462.532,3.415091737,-2.014444938,0.664322216
1462.546,3.497970453,-2.013673389,0.764262632
1462.562,3.457505079,-2.010419916,0.703799187
1462.578,3.569751358,-2.010490917,0.88133418
1462.579,3.491467888,-2.012914078,0.748045915
1462.594,3.571920886,-2.012293279,0.886518878
1462.625,3.589670997,-2.012921089,0.912386927
1462.641,3.455734731,-2.015977643,0.703490832
1462.656,3.449893226,-2.012883896,0.698350412
1462.657,3.586604285,-2.01224,0.917631264
1462.672,3.469104862,-2.019043763,0.719335469
1462.687,3.422548819,-2.010295827,0.672094597
1462.688,3.58658313,-2.013339622,0.901289751
1462.719,3.539831728,-2.013211883,0.826927029
1462.734,3.474661068,-2.015279489,0.727511876
1462.735,3.54364132,-2.010595016,0.829506935
1462.75,3.58033265,-2.012770455,0.899688533
1462.781,3.585537455,-2.012556105,0.917674597
1462.797,3.589687917,-2.011396285,0.912306634
1462.891,3.593889455,-2.013599448,0.923708656
1462.906,3.587755085,-2.014088684,0.912790752
1462.969,3.589804278,-2.013635568,0.906876079
1463.203,3.592245862,-2.013389025,0.923512998
1463.297,3.589577287,-2.01277101,0.912890374
1463.422,3.585912085,-2.014798728,0.901534157
1463.484,3.582394296,-2.013093364,0.90203852
1463.719,3.591610264,-2.012434692,0.918088711
1463.734,3.584981215,-2.013381,0.907384597
1463.765,3.58977746,-2.012448992,0.912878396
1470.782,3.472951528,-2.013060377,0.727073104
1470.844,3.464699629,-2.012201447,0.716697945
1471,3.450935255,-2.010346005,0.700601889
1471.031,3.418980859,-2.012243277,0.669457262
1471.032,3.553578578,-2.012177006,0.855266676
1471.047,3.440117957,-2.010731698,0.690218338
1471.078,3.438486746,-2.012465848,0.684925002
1471.125,3.438366434,-2.011309098,0.687618208
1471.141,3.432480069,-2.011212767,0.682391398
1471.156,3.495508666,-2.012502998,0.758742997
1471.157,3.389697364,-2.01513453,0.643726261
1471.172,3.479679177,-2.012559077,0.734877164
1471.188,3.487059914,-2.011884597,0.745422203
1471.203,3.561598092,-2.011875101,0.868211253
1471.204,3.400944607,-2.011884354,0.653897998
1471.219,3.528217268,-2.011493551,0.811062743
1471.265,3.564056107,-2.012846547,0.875865244
1471.281,3.544247642,-2.01708659,0.837284624
1471.282,3.514679524,-2.01416548,0.792471536
1471.297,3.586078729,-2.012566699,0.925901276
1471.313,3.395276309,-2.013535433,0.648943541
1471.328,3.417328479,-2.014596897,0.66949569
1471.344,3.549942412,-2.013635348,0.84728993
1471.359,3.501051399,-2.014055936,0.7691183
1471.36,3.577192613,-2.012322859,0.891594511
1471.375,3.559866035,-2.010840507,0.868045676
1471.39,3.473432093,-2.013778467,0.726950614
1471.391,3.579803775,-2.016396412,0.904653982
1471.421,3.552358921,-2.010303496,0.850155514
1471.422,3.561784802,-2.013119776,0.870858626
1471.437,3.419688389,-2.011594722,0.669765344
1471.453,3.425345059,-2.011218625,0.674657499
1471.469,3.507692773,-2.010890454,0.779740784
1471.484,3.396735879,-2.012967113,0.651705022
1471.5,3.535618831,-2.011596996,0.821326891
1471.515,3.498230532,-2.011175007,0.763476414
1471.516,3.57603518,-2.013580187,0.894221617
1471.531,3.56689846,-2.014086716,0.878508893
1471.546,3.407308524,-2.014386809,0.659316949
1471.547,3.571534434,-2.013721395,0.883936056
1471.562,3.506744531,-2.01236041,0.774045763
1471.563,3.55804824,-2.013923858,0.863160862
1471.578,3.464090513,-2.016689561,0.716696025
1471.594,3.523939957,-2.012760453,0.80328157
1471.609,3.483098717,-2.010362163,0.740206839
1471.625,3.516561927,-2.013005543,0.80290945
1471.64,3.571161729,-2.012180677,0.886516858
1471.641,3.496964189,-2.010985842,0.763957129
1471.656,3.406888553,-2.013046939,0.65908458
1471.672,3.443432899,-2.014598562,0.693114384
1471.687,3.586024963,-2.014877781,0.915351923
1471.688,3.455359912,-2.011297128,0.706289397
1471.703,3.50704441,-2.014932096,0.779882974
1471.719,3.541592122,-2.011217602,0.831858188
1471.75,3.533646542,-2.01132196,0.818928922
1471.766,3.547684162,-2.015039006,0.842451455
1471.781,3.578306083,-2.012456746,0.902304953
1471.797,3.570746908,-2.012655136,0.881157535
1471.828,3.489133582,-2.01244856,0.750772677
1471.844,3.577680671,-2.011526794,0.896812008
1471.859,3.552582122,-2.012961641,0.85300725
1471.86,3.455079813,-2.012789202,0.706204615
1471.875,3.481014244,-2.011997134,0.737604794
1471.891,3.412881721,-2.010566767,0.664322216
1471.906,3.493176482,-2.014880187,0.755948798
1471.907,3.490095783,-2.012164158,0.748045915
1471.921,3.568370083,-2.010928795,0.88133418
1471.922,3.471424873,-2.014588373,0.724521082
1471.938,3.570384086,-2.009550408,0.886518878
1471.985,3.454222247,-2.011172451,0.703490832
1472.015,3.455912191,-2.012373872,0.703799187
1472.016,3.445683131,-2.010911402,0.695642395
1472.047,3.578957513,-2.012486496,0.899688533
1472.062,3.448077086,-2.013114864,0.698350412
1472.063,3.397872145,-2.012502574,0.651678678
1472.078,3.506972657,-2.01776717,0.777344677
1472.094,3.473076521,-2.01447129,0.727511876
1472.125,3.542081511,-2.009060896,0.829506935
1472.172,3.563307945,-2.014060762,0.873435309
1479.047,3.566947518,-2.009033249,0.883808646
1480.188,3.46303563,-2.010519498,0.716697945
1480.219,3.47139527,-2.010827545,0.727073104
1480.281,3.586353181,-2.013213322,0.917573072
1480.36,3.449364821,-2.009371643,0.700601889
1480.39,3.41712832,-2.012218178,0.669457262
1480.407,3.551924171,-2.013231945,0.855266676
1480.438,3.436694677,-2.013469229,0.684925002
1480.453,3.436632184,-2.012114976,0.687618208
1480.468,3.4383578,-2.015299295,0.690218338
1480.5,3.43071941,-2.012444637,0.682391398
1480.516,3.387565893,-2.012909431,0.643726261
1480.531,3.584072856,-2.012441957,0.917322754
1480.532,3.398816945,-2.011122022,0.653897998
1480.546,3.463227611,-2.011005997,0.716722716
1480.547,3.577250478,-2.012519953,0.928243711
1480.578,3.462548464,-2.010190461,0.714032437
1480.579,3.526716874,-2.012460015,0.811062743
1480.609,3.581292458,-2.012475188,0.906984695
1480.61,3.58387434,-2.013707727,0.907015564
1480.625,3.562444619,-2.01051449,0.875865244
1480.64,3.560205467,-2.011541226,0.870924803
1480.656,3.582635195,-2.014079582,0.901388813
1480.672,3.581796758,-2.014284841,0.923163625
1480.688,3.578354999,-2.012566381,0.904653982
1480.703,3.585521143,-2.011716735,0.906720246
1480.718,3.499474631,-2.011349263,0.7691183
1480.719,3.575860213,-2.010083093,0.891594511
1480.734,3.548388831,-2.011237893,0.84728993
1480.75,3.558364828,-2.012056614,0.868045676
1480.765,3.515724779,-2.011381369,0.792894499
1480.781,3.550684887,-2.013142363,0.850155514
1480.797,3.560264379,-2.01313867,0.870858626
1480.812,3.417952106,-2.011698692,0.669765344
1480.828,3.500949409,-2.01236289,0.766187782
1480.844,3.585156694,-2.01491824,0.91783083
1480.859,3.580741598,-2.011925143,0.901382833
1480.86,3.587154351,-2.011053713,0.907100968
1480.875,3.55661833,-2.012226964,0.863160862
1480.89,3.553786417,-2.011227142,0.85790327
1480.891,3.502924036,-2.010567255,0.774437054
1480.906,3.572151988,-2.012979431,0.891461524
1480.937,3.495601128,-2.014991558,0.761323663
1480.938,3.565399843,-2.012721021,0.878508893
1480.953,3.584901598,-2.011278844,0.901299002
1480.954,3.570006843,-2.012421677,0.883936056
1480.969,3.585438722,-2.01383453,0.912556822
1480.984,3.510471924,-2.014901683,0.781924573
1480.985,3.511302473,-2.009908549,0.787365088
1481,3.404963964,-2.012379989,0.65908458
1481.015,3.569381813,-2.01124064,0.886516858
1481.016,3.453504011,-2.012055014,0.706289397
1481.031,3.586258907,-2.012013306,0.912309777
1481.047,3.495145673,-2.012882622,0.763957129
1481.062,3.581941676,-2.013713564,0.909952055
1481.063,3.583819958,-2.010733036,0.90105345
1481.078,3.586915685,-2.012548839,0.912386927
1481.093,3.532036352,-2.011597486,0.818928922
1481.094,3.505888818,-2.013328034,0.779882974
1481.109,3.415892218,-2.011397072,0.667003338
1481.11,3.457996129,-2.011074758,0.708677359
1481.125,3.403063324,-2.012662806,0.656737566
1481.14,3.520450326,-2.01292254,0.800757112
1481.141,3.427196991,-2.010199565,0.677351961
1481.156,3.406806354,-2.010833766,0.659233222
1481.157,3.583620807,-2.010272502,0.917631264
1481.171,3.412373207,-2.01425576,0.662539665
1481.172,3.569349321,-2.008820227,0.881157535
1481.187,3.546040176,-2.010597007,0.842451455
1481.204,3.488743007,-2.011510999,0.748045915
1481.218,3.551041962,-2.012786261,0.85300725
1481.219,3.507302558,-2.015414491,0.782450998
1481.234,3.388339125,-2.010790123,0.644001697
1481.235,3.569458996,-2.015538001,0.883682104
1481.25,3.576315728,-2.011046533,0.896812008
1481.265,3.576654575,-2.013778686,0.902304953
1481.266,3.583316865,-2.014418308,0.901289751
1481.281,3.566756267,-2.01249247,0.88133418
1481.297,3.568744106,-2.013782671,0.886518878
1481.328,3.444039101,-2.012717359,0.695642395
1481.344,3.59066849,-2.010029393,0.923708656
1481.36,3.586661768,-2.012083454,0.912306634
1481.375,3.454321943,-2.012114667,0.703799187
1481.391,3.582622108,-2.015528218,0.917674597
1481.406,3.446535147,-2.014342219,0.698350412
1481.421,3.418836802,-2.009493976,0.672094597
1481.422,3.577380793,-2.010685886,0.899688533
1481.438,3.53687642,-2.010939723,0.826927029
1481.453,3.584728315,-2.014195842,0.912790752
1481.516,3.540430925,-2.010864777,0.829506935
1481.531,3.561709239,-2.012628356,0.873435309
1481.578,3.586446746,-2.012957552,0.906876079
1481.703,3.58904253,-2.014658762,0.923512998
1481.766,3.586594534,-2.012646418,0.912890374
1481.922,3.57946425,-2.012118225,0.90203852
1481.953,3.582878341,-2.010538718,0.901534157
1482.172,3.588501723,-2.00971731,0.918088711
1482.265,3.581904243,-2.015491016,0.907384597
1482.312,3.586840538,-2.013372882,0.912878396
1489.532,3.469688766,-2.01479173,0.727073104
1489.563,3.461571398,-2.011913903,0.716697945
1489.703,3.447447155,-2.010346514,0.700601889
1489.766,3.550572869,-2.013909768,0.855266676
1489.781,3.434632824,-2.011708147,0.687618208
1489.812,3.415043331,-2.011774818,0.669457262
1489.844,3.434936718,-2.012097296,0.684925002
1489.859,3.436747318,-2.013476262,0.690218338
1489.86,3.385604206,-2.010984272,0.643726261
1489.875,3.492553683,-2.013517362,0.758742997
1489.891,3.428972634,-2.012214358,0.682391398
1489.922,3.525115926,-2.01506945,0.811062743
1489.937,3.56101992,-2.013757481,0.875865244
1489.954,3.511793361,-2.012429499,0.792471536
1489.968,3.558912025,-2.010904477,0.870924803
1489.969,3.42828147,-2.011863224,0.682367756
1489.984,3.461090552,-2.010936527,0.714032437
1490,3.391406767,-2.01282384,0.648943541
1490.031,3.582851529,-2.01335579,0.925901276
1490.047,3.576910018,-2.013355611,0.904653982
1490.062,3.546825642,-2.012100686,0.84728993
1490.063,3.574171339,-2.011612082,0.891594511
1490.078,3.407076805,-2.010363939,0.661837064
1490.093,3.514435251,-2.012983273,0.792894499
1490.094,3.51666374,-2.012905952,0.795184616
1490.11,3.541926515,-2.015187527,0.83723708
1490.125,3.556820138,-2.010356669,0.868045676
1490.14,3.54988349,-2.009395433,0.850155514
1490.156,3.558716081,-2.010422224,0.870858626
1490.171,3.416267416,-2.013832983,0.669765344
1490.187,3.499294794,-2.014614628,0.766187782
1490.188,3.504684519,-2.013204748,0.779740784
1490.203,3.572886264,-2.012577829,0.894221617
1490.219,3.532587204,-2.01268918,0.821326891
1490.234,3.529344402,-2.013281385,0.816367521
1490.235,3.555038911,-2.014385428,0.863160862
1490.265,3.494037171,-2.012250099,0.761323663
1490.266,3.570726184,-2.013108403,0.891461524
1490.281,3.501395988,-2.009406566,0.774437054
1490.297,3.552387854,-2.011820542,0.85790327
1490.312,3.399617441,-2.012952082,0.656601032
1490.313,3.527786205,-2.014169051,0.813876446
1490.328,3.563616234,-2.009757383,0.878508893
1490.344,3.568392115,-2.013504626,0.883936056
1490.359,3.430507522,-2.010641628,0.685254279
1490.36,3.460859769,-2.008145998,0.716696025
1490.375,3.503444649,-2.015506035,0.774045763
1490.391,3.513482563,-2.012399421,0.80290945
1490.406,3.567951605,-2.011714678,0.886516858
1490.407,3.494020719,-2.012671168,0.763957129
1490.422,3.538610958,-2.013727057,0.831858188
1490.437,3.413705227,-2.012434954,0.667003338
1490.438,3.439829025,-2.013551421,0.693114384
1490.453,3.582919184,-2.014723646,0.915351923
1490.468,3.530613425,-2.013969878,0.818928922
1490.485,3.456354728,-2.011263196,0.708677359
1490.5,3.518886047,-2.010258095,0.800757112
1490.515,3.404752787,-2.012681502,0.659233222
1490.531,3.435754087,-2.011310125,0.687696009
1490.547,3.40382728,-2.013707627,0.661936211
1490.562,3.54473698,-2.014643079,0.842451455
1490.578,3.386363408,-2.012377217,0.644001697
1490.579,3.50574243,-2.013075845,0.782450998
1490.594,3.575126194,-2.015551932,0.902304953
1490.609,3.574777307,-2.010927246,0.896812008
1490.61,3.568025644,-2.01153178,0.883682104
1490.625,3.549778999,-2.010975882,0.85300725
1490.64,3.493646398,-2.014091109,0.764262632
1490.656,3.567127904,-2.012699463,0.886518878
1490.671,3.565178201,-2.012191851,0.88133418
1490.672,3.486410336,-2.012829161,0.750772677
1490.703,3.450870298,-2.009818714,0.703490832
1490.734,3.452875379,-2.01473316,0.703799187
1490.766,3.442400513,-2.010472636,0.695642395
1490.781,3.444788368,-2.013508733,0.698350412
1490.782,3.393911194,-2.012846305,0.651678678
1490.796,3.416907672,-2.012710609,0.672094597
1490.797,3.575692119,-2.011744316,0.899688533
1490.828,3.504102052,-2.012413237,0.777344677
1490.829,3.535438839,-2.013247026,0.826927029
1490.86,3.464448187,-2.010082318,0.719335469
1490.875,3.539140997,-2.013537174,0.829506935
1490.922,3.560359605,-2.013054418,0.873435309
1497.594,3.563918602,-2.012071503,0.883808646
1498.875,3.583323735,-2.014680598,0.917573072
1498.922,3.468274253,-2.016217193,0.727073104
1498.954,3.459997641,-2.010313686,0.716697945
1498.984,3.58089749,-2.012402992,0.917322754
1499.031,3.574368834,-2.011585028,0.928243711
1499.094,3.445901324,-2.011964278,0.700601889
1499.125,3.582413852,-2.013666092,0.906720246
1499.141,3.580811077,-2.012135854,0.907015564
1499.172,3.413308403,-2.01167734,0.669457262
1499.203,3.578628144,-2.010737689,0.923163625
1499.219,3.579560505,-2.011876862,0.901388813
1499.234,3.422921642,-2.010306319,0.677161024
1499.265,3.491133825,-2.015034174,0.758742997
1499.266,3.52383387,-2.013517349,0.811062743
1499.281,3.475080398,-2.01284759,0.734877164
1499.297,3.510306963,-2.010484953,0.792471536
1499.313,3.482348286,-2.011581276,0.745422203
1499.328,3.557354954,-2.008908824,0.870924803
1499.343,3.556985579,-2.013080134,0.868211253
1499.344,3.559648633,-2.014484405,0.875865244
1499.36,3.389453745,-2.012032277,0.648943541
1499.375,3.582506847,-2.01106131,0.912556822
1499.39,3.58141125,-2.012901822,0.925901276
1499.391,3.539670928,-2.015033058,0.837284624
1499.406,3.581961276,-2.015012245,0.91783083
1499.422,3.521840888,-2.012491712,0.80566283
1499.437,3.577633083,-2.013376108,0.901382833
1499.438,3.584397587,-2.013816778,0.907100968
1499.453,3.555333335,-2.009872595,0.868045676
